TITLE,candidate_name,direct_langs_found_count,direct_langs_found,all_wiki_langs_count,all_wiki_langs,timestamp_utc,exists_en,title_en,exists_it,title_it,exists_de,title_de,exists_fr,title_fr,exists_nl,title_nl,exists_es,title_es
"Portrait of Maria Welzer, née Tänzel",Maria Welzer,0,,0,,2025-08-28T16:16:19Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of Maria Welzer, née Tänzel",Portrait of Maria Welzer,0,,0,,2025-08-28T16:16:26Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl,A Young Girl,0,,0,,2025-08-28T16:16:32Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl,Portrait of,0,,0,,2025-08-28T16:16:39Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl,Young Girl,2,"en,nl",1,en,2025-08-28T16:16:45Z,TRUE,Young Girl,FALSE,,FALSE,,FALSE,,TRUE,Young Girl,FALSE,
Portrait of a Young Man,A Young Man,0,,0,,2025-08-28T16:16:51Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Portrait of,0,,0,,2025-08-28T16:16:57Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Young Man,1,en,1,en,2025-08-28T16:17:04Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,A Young Woman,0,,0,,2025-08-28T16:17:10Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,Portrait of,0,,0,,2025-08-28T16:17:17Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,Young Woman,1,en,208,"af,am,an,ang,anp,ar,arc,ary,arz,as,ast,atj,awa,ay,az,azb,ba,bar,bcl,be,be-tarask,bew,bg,bh,bjn,bn,bo,br,bs,btm,bxr,ca,cdo,ce,ceb,cho,chr,ckb,co,cs,cu,cv,cy,da,de,diq,dsb,dty,el,en,eo,es,et,eu,ext,fa,fi,fj,fo,fon,fr,frp,fur,fy,ga,gan,gcr,gd,gl,gn,gsw,gu,guc,ha,hak,he,hi,hif,hr,hsb,ht,hu,hy,ia,iba,id,ie,ilo,inh,io,is,it,ja,jam,jbo,jv,ka,kcg,kge,kk,kn,knc,ko,krc,ks,ksh,ku,kv,kw,la,lb,lfn,li,lij,lmo,ln,lt,ltg,lv,lzh,mad,mai,map-bms,mg,mhr,min,mk,ml,mn,mr,ms,mt,my,myv,nan,nb,nds,nds-nl,ne,new,nl,nn,nrm,oc,pa,pcd,pcm,pdc,pl,pms,pnb,ps,pt,qu,rn,ro,ru,rue,rup,sah,sat,sc,scn,sco,sd,sgs,sh,si,simple,sk,skr,sl,sn,so,sq,sr,sv,sw,szy,ta,tay,te,tg,th,tk,tl,tn,tr,ts,tt,tyv,uk,ur,uz,vep,vi,vls,vro,wa,war,wo,wuu,xmf,yi,yo,yue,za,zh",2025-08-28T16:17:23Z,TRUE,Woman,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl with a Missal,A Young Girl With A Missal,0,,0,,2025-08-28T16:17:30Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl with a Missal,Portrait of,0,,0,,2025-08-28T16:17:37Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl with a Missal,Young Girl,2,"en,nl",1,en,2025-08-28T16:17:43Z,TRUE,Young Girl,FALSE,,FALSE,,FALSE,,TRUE,Young Girl,FALSE,
Portrait of a Young Man (detail),A Young Man,0,,0,,2025-08-28T16:17:49Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man (detail),Portrait of,0,,0,,2025-08-28T16:17:56Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man (detail),Young Man,1,en,1,en,2025-08-28T16:18:03Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,A Young Man,0,,0,,2025-08-28T16:18:09Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Portrait of,0,,0,,2025-08-28T16:18:16Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Young Man,1,en,1,en,2025-08-28T16:18:23Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,A Young Man,0,,0,,2025-08-28T16:18:30Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Portrait of,0,,0,,2025-08-28T16:18:36Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Young Man,1,en,1,en,2025-08-28T16:18:43Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
A Young Lady,Young Lady,1,en,118,"ami,anp,ar,as,atj,awa,az,azb,bar,bcl,be,bg,bh,bn,br,ca,cdo,ceb,ckb,cs,cv,cy,da,de,diq,dsb,el,en,eo,es,et,eu,fa,fi,fr,fy,ga,gan,gd,gl,glk,guc,hak,he,hi,hr,hsb,ht,hu,hy,iba,id,ie,it,ja,jv,kn,ko,ksh,ku,la,lt,lv,min,mk,ml,ms,nan,nb,nds,ne,new,nl,nn,pa,pdc,pl,pnb,pt,rn,ro,ru,rup,sa,sah,sat,scn,sco,sh,si,simple,sk,sn,so,sq,sr,st,sv,sw,szy,ta,te,tg,th,tl,tr,tum,tw,uk,ur,uz,vep,vi,vro,wuu,yi,yue,zh",2025-08-28T16:18:49Z,TRUE,Girl,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,A Young Man,0,,0,,2025-08-28T16:18:56Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Portrait of,0,,0,,2025-08-28T16:19:03Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Young Man,1,en,1,en,2025-08-28T16:19:09Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,A Young Woman,0,,0,,2025-08-28T16:19:16Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,Portrait of,0,,0,,2025-08-28T16:19:23Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,Young Woman,1,en,208,"af,am,an,ang,anp,ar,arc,ary,arz,as,ast,atj,awa,ay,az,azb,ba,bar,bcl,be,be-tarask,bew,bg,bh,bjn,bn,bo,br,bs,btm,bxr,ca,cdo,ce,ceb,cho,chr,ckb,co,cs,cu,cv,cy,da,de,diq,dsb,dty,el,en,eo,es,et,eu,ext,fa,fi,fj,fo,fon,fr,frp,fur,fy,ga,gan,gcr,gd,gl,gn,gsw,gu,guc,ha,hak,he,hi,hif,hr,hsb,ht,hu,hy,ia,iba,id,ie,ilo,inh,io,is,it,ja,jam,jbo,jv,ka,kcg,kge,kk,kn,knc,ko,krc,ks,ksh,ku,kv,kw,la,lb,lfn,li,lij,lmo,ln,lt,ltg,lv,lzh,mad,mai,map-bms,mg,mhr,min,mk,ml,mn,mr,ms,mt,my,myv,nan,nb,nds,nds-nl,ne,new,nl,nn,nrm,oc,pa,pcd,pcm,pdc,pl,pms,pnb,ps,pt,qu,rn,ro,ru,rue,rup,sah,sat,sc,scn,sco,sd,sgs,sh,si,simple,sk,skr,sl,sn,so,sq,sr,sv,sw,szy,ta,tay,te,tg,th,tk,tl,tn,tr,ts,tt,tyv,uk,ur,uz,vep,vi,vls,vro,wa,war,wo,wuu,xmf,yi,yo,yue,za,zh",2025-08-28T16:19:30Z,TRUE,Woman,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Young Woman at Her Toilet,Young Woman,1,en,208,"af,am,an,ang,anp,ar,arc,ary,arz,as,ast,atj,awa,ay,az,azb,ba,bar,bcl,be,be-tarask,bew,bg,bh,bjn,bn,bo,br,bs,btm,bxr,ca,cdo,ce,ceb,cho,chr,ckb,co,cs,cu,cv,cy,da,de,diq,dsb,dty,el,en,eo,es,et,eu,ext,fa,fi,fj,fo,fon,fr,frp,fur,fy,ga,gan,gcr,gd,gl,gn,gsw,gu,guc,ha,hak,he,hi,hif,hr,hsb,ht,hu,hy,ia,iba,id,ie,ilo,inh,io,is,it,ja,jam,jbo,jv,ka,kcg,kge,kk,kn,knc,ko,krc,ks,ksh,ku,kv,kw,la,lb,lfn,li,lij,lmo,ln,lt,ltg,lv,lzh,mad,mai,map-bms,mg,mhr,min,mk,ml,mn,mr,ms,mt,my,myv,nan,nb,nds,nds-nl,ne,new,nl,nn,nrm,oc,pa,pcd,pcm,pdc,pl,pms,pnb,ps,pt,qu,rn,ro,ru,rue,rup,sah,sat,sc,scn,sco,sd,sgs,sh,si,simple,sk,skr,sl,sn,so,sq,sr,sv,sw,szy,ta,tay,te,tg,th,tk,tl,tn,tr,ts,tt,tyv,uk,ur,uz,vep,vi,vls,vro,wa,war,wo,wuu,xmf,yi,yo,yue,za,zh",2025-08-28T16:19:37Z,TRUE,Woman,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Youth,Head of,0,,0,,2025-08-28T16:19:44Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Pope Clement VII,Pope Clement VII,2,"en,es",77,"af,an,ar,arz,be,be-tarask,bg,br,bs,ca,cdo,cs,cy,da,de,diq,el,en,eo,es,et,eu,fa,fi,fr,ga,gl,gsw,hak,he,hr,hu,hy,id,ilo,io,it,ja,jv,ka,ko,la,lt,lv,mg,mk,mr,ms,nan,nb,nl,nn,pl,pt,ro,ru,scn,sh,simple,sk,sl,sr,sv,sw,th,tl,tr,uk,ur,vec,vi,vls,war,wuu,yo,yue,zh",2025-08-28T16:19:50Z,TRUE,Pope Clement VII,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,Clemente VII (papa)
Portrait of Pope Clement VII,Clement VII,2,"en,fr",77,"af,an,ar,arz,be,be-tarask,bg,br,bs,ca,cdo,cs,cy,da,de,diq,el,en,eo,es,et,eu,fa,fi,fr,ga,gl,gsw,hak,he,hr,hu,hy,id,ilo,io,it,ja,jv,ka,ko,la,lt,lv,mg,mk,mr,ms,nan,nb,nl,nn,pl,pt,ro,ru,scn,sh,simple,sk,sl,sr,sv,sw,th,tl,tr,uk,ur,vec,vi,vls,war,wuu,yo,yue,zh",2025-08-28T16:19:57Z,TRUE,Pope Clement VII,FALSE,,FALSE,,TRUE,Clément VII,FALSE,,FALSE,
Portrait of Pope Clement VII,Portrait of Pope Clement VII,0,,0,,2025-08-28T16:20:03Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Pope Leo X,Pope Leo X,1,en,79,"af,ar,arz,ast,bcl,be,be-tarask,bg,br,bs,ca,cdo,cs,cy,da,de,diq,el,en,eo,es,et,eu,fa,fi,fr,ga,gl,gv,hak,he,hr,hu,id,ilo,io,it,ja,jv,ka,ko,la,lt,lv,mg,mk,mr,ms,nan,nb,nl,pl,pms,pt,qu,ro,ru,scn,sco,sh,simple,sk,sl,sq,sr,sv,sw,th,tl,tr,uk,ur,vi,vls,war,wuu,yo,yue,zh",2025-08-28T16:20:10Z,TRUE,Pope Leo X,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Pope Leo X,Leo X,2,"en,nl",79,"af,ar,arz,ast,bcl,be,be-tarask,bg,br,bs,ca,cdo,cs,cy,da,de,diq,el,en,eo,es,et,eu,fa,fi,fr,ga,gl,gv,hak,he,hr,hu,id,ilo,io,it,ja,jv,ka,ko,la,lt,lv,mg,mk,mr,ms,nan,nb,nl,pl,pms,pt,qu,ro,ru,scn,sco,sh,simple,sk,sl,sq,sr,sv,sw,th,tl,tr,uk,ur,vi,vls,war,wuu,yo,yue,zh",2025-08-28T16:20:16Z,TRUE,Pope Leo X,FALSE,,FALSE,,FALSE,,TRUE,Paus Leo X,FALSE,
Joris van Zelle,Joris van Zelle,0,,0,,2025-08-28T16:20:23Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Gauguin at His Easel,,0,,0,,2025-08-28T16:20:23Z,,,,,,,,,,,,
Camille (Woman in Green Dress),,0,,0,,2025-08-28T16:20:23Z,,,,,,,,,,,,
Portrait of Madeleine Bernard,Madeleine Bernard,1,fr,1,fr,2025-08-28T16:20:30Z,FALSE,,FALSE,,FALSE,,TRUE,Madeleine Bernard,FALSE,,FALSE,
Portrait of Madeleine Bernard,Portrait of Madeleine Bernard,1,en,2,"en,fr",2025-08-28T16:20:37Z,TRUE,Portrait of Madeleine Bernard,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Camille Monet on the Couch,Camille Monet,4,"en,it,de,fr",18,"arz,cs,cy,de,en,es,fa,fr,hy,it,mr,nan,nl,pl,pt,ru,uk,zh",2025-08-28T16:20:42Z,TRUE,Camille Doncieux,TRUE,Camille Doncieux,TRUE,Camille Doncieux,TRUE,Camille Doncieux,FALSE,,FALSE,
Camille Monet on the Couch,The Couch,1,en,1,en,2025-08-28T16:20:48Z,TRUE,The Couch,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Self-Portrait with Yellow Christ,Yellow Christ,1,en,31,"arz,ca,cs,el,en,es,eu,fa,fr,he,hr,hu,hy,it,ja,ko,lt,lv,mk,nl,pl,pt,ro,ru,sh,sk,sr,sv,th,uk,zh",2025-08-28T16:20:55Z,TRUE,The Yellow Christ,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
La Belle Angèle,La Belle Angèle,1,fr,7,"arz,br,ca,en,es,fr,mk",2025-08-28T16:21:01Z,FALSE,,FALSE,,FALSE,,TRUE,La Belle Angèle,FALSE,,FALSE,
Woman in front of a Still-Life by Cézanne,,0,,0,,2025-08-28T16:21:02Z,,,,,,,,,,,,
Head of a Young Peasant with Pipe,Head of,0,,0,,2025-08-28T16:21:08Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Young Peasant with Pipe,Young Peasant,0,,0,,2025-08-28T16:21:14Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Peasant Woman in a Green Shawl,Head of,0,,0,,2025-08-28T16:21:21Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Peasant Woman in a Green Shawl,Peasant Woman,1,en,57,"ar,arz,az,be,be-tarask,bg,ca,ckb,cs,cv,da,diq,el,en,eo,es,et,eu,ext,fa,fi,fr,he,hr,ht,hu,hy,id,ja,ka,ko,ky,lmo,lt,mg,myv,nb,nn,pl,pnb,pt,ro,ru,sd,sh,simple,sk,sr,sv,sw,tr,tt,uk,uz,vec,vi,yi",2025-08-28T16:21:29Z,TRUE,Peasant,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Peasant Woman with Greenish Lace Cap,Head of,0,,0,,2025-08-28T16:21:36Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Peasant Woman with Greenish Lace Cap,Peasant Woman,1,en,57,"ar,arz,az,be,be-tarask,bg,ca,ckb,cs,cv,da,diq,el,en,eo,es,et,eu,ext,fa,fi,fr,he,hr,ht,hu,hy,id,ja,ka,ko,ky,lmo,lt,mg,myv,nb,nn,pl,pnb,pt,ro,ru,sd,sh,simple,sk,sr,sv,sw,tr,tt,uk,uz,vec,vi,yi",2025-08-28T16:21:43Z,TRUE,Peasant,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Peasant Woman with Greenish Lace Cap,Greenish Lace Cap,0,,0,,2025-08-28T16:21:50Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Peasant Woman with a White Cap,Head of,0,,0,,2025-08-28T16:21:57Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Peasant Woman with a White Cap,Peasant Woman,1,en,57,"ar,arz,az,be,be-tarask,bg,ca,ckb,cs,cv,da,diq,el,en,eo,es,et,eu,ext,fa,fi,fr,he,hr,ht,hu,hy,id,ja,ka,ko,ky,lmo,lt,mg,myv,nb,nn,pl,pnb,pt,ro,ru,sd,sh,simple,sk,sr,sv,sw,tr,tt,uk,uz,vec,vi,yi",2025-08-28T16:22:04Z,TRUE,Peasant,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Peasant Woman with a White Cap,White Cap,1,en,1,en,2025-08-28T16:22:11Z,TRUE,Whitecaps,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Jean Monet on His Mechanical Horse,Jean Monet,3,"en,fr,es",2,"el,en",2025-08-28T16:22:17Z,TRUE,Jean Monet,FALSE,,FALSE,,TRUE,Jean Monet,FALSE,,TRUE,Jean Monet
Jean Monet on His Mechanical Horse,His Mechanical Horse,0,,0,,2025-08-28T16:22:23Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Camille Monet on a Garden Bench,Camille Monet,4,"en,it,de,fr",18,"arz,cs,cy,de,en,es,fa,fr,hy,it,mr,nan,nl,pl,pt,ru,uk,zh",2025-08-28T16:22:28Z,TRUE,Camille Doncieux,TRUE,Camille Doncieux,TRUE,Camille Doncieux,TRUE,Camille Doncieux,FALSE,,FALSE,
Camille Monet on a Garden Bench,Garden Bench,0,,0,,2025-08-28T16:22:35Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Camille Monet in Japanese Costume (La Japonaise),Camille Monet,4,"en,it,de,fr",18,"arz,cs,cy,de,en,es,fa,fr,hy,it,mr,nan,nl,pl,pt,ru,uk,zh",2025-08-28T16:22:40Z,TRUE,Camille Doncieux,TRUE,Camille Doncieux,TRUE,Camille Doncieux,TRUE,Camille Doncieux,FALSE,,FALSE,
Portrait of a Woman with Red Ribbon,A Woman With Red Ribbon,0,,0,,2025-08-28T16:22:47Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Woman with Red Ribbon,Portrait of,0,,0,,2025-08-28T16:22:54Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Woman with Red Ribbon,Red Ribbon,3,"en,it,de",23,"ar,bo,de,en,eo,es,fa,fi,fr,hy,it,ja,ko,nb,ru,simple,sv,ta,te,tr,uk,vi,zh",2025-08-28T16:22:59Z,TRUE,Red ribbon,TRUE,Personaggi di Dragon Ball,TRUE,Rote Schleife,FALSE,,FALSE,,FALSE,
Head of a Woman with Her Hair Loose,Head of,0,,0,,2025-08-28T16:23:06Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of a Woman with Her Hair Loose,Her Hair Loose,0,,0,,2025-08-28T16:23:13Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of an Old Woman with White Cap (The Midwife),Head of,0,,0,,2025-08-28T16:23:20Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of an Old Woman with White Cap (The Midwife),Old Woman,1,en,3,"ceb,en,pl",2025-08-28T16:23:28Z,TRUE,Old woman,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Head of an Old Woman with White Cap (The Midwife),White Cap,1,en,1,en,2025-08-28T16:23:34Z,TRUE,Whitecaps,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Woman with Flower (Vahine No te Tiare),,0,,0,,2025-08-28T16:23:34Z,,,,,,,,,,,,
Faaturuma (Melancholic),,0,,0,,2025-08-28T16:23:34Z,,,,,,,,,,,,
"Aita tamari vahine Judith te parari (Annah, the Javanese Woman)",,0,,0,,2025-08-28T16:23:34Z,,,,,,,,,,,,
Self-Portrait with Palette,,0,,0,,2025-08-28T16:23:34Z,,,,,,,,,,,,
The Cellist,The Cellist,1,en,1,en,2025-08-28T16:23:41Z,TRUE,The Cellist,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Agostina Segatori in the Café du Tambourin,Agostina Segatori,5,"en,it,de,fr,es",9,"br,de,en,es,fr,ht,it,pt,ru",2025-08-28T16:23:45Z,TRUE,Agostina Segatori,TRUE,Agostina Segatori,TRUE,Agostina Segatori,TRUE,Agostina Segatori,FALSE,,TRUE,Agostina Segatori
The Italian Woman (Agostina Segatori),The Italian Woman,0,,0,,2025-08-28T16:23:52Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of a Young Girl, Vaïté Goupil",A Young Girl,0,,0,,2025-08-28T16:23:59Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of a Young Girl, Vaïté Goupil",Portrait of,0,,0,,2025-08-28T16:24:05Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Portrait of a Young Girl, Vaïté Goupil",Young Girl,2,"en,nl",1,en,2025-08-28T16:24:11Z,TRUE,Young Girl,FALSE,,FALSE,,FALSE,,TRUE,Young Girl,FALSE,
Tahitian Woman,Tahitian Woman,0,,0,,2025-08-28T16:24:18Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Self-Portrait in Beret,,0,,0,,2025-08-28T16:24:18Z,,,,,,,,,,,,
Girl with a Fan,,0,,0,,2025-08-28T16:24:18Z,,,,,,,,,,,,
"Louis-Auguste Cézanne, the Artist's Father, Reading the ""L'Événement""",,0,,0,,2025-08-28T16:24:18Z,,,,,,,,,,,,
Abbé de Saint-Non (Fanciful Figure),Abbé de Saint,0,,0,,2025-08-28T16:24:24Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Marie-Madeleine Guimard (Fanciful Figure),,0,,0,,2025-08-28T16:24:25Z,,,,,,,,,,,,
Denis Diderot (Fanciful Figure),Denis Diderot,6,"en,it,de,fr,nl,es",100,"af,am,an,ar,arz,ast,ay,az,ba,be,be-tarask,bg,bo,br,bs,ca,ckb,cs,cv,cy,da,de,diq,el,en,eo,es,et,eu,fa,fi,fr,frp,fy,ga,gan,gl,gn,he,hi,hr,ht,hu,hy,id,ie,io,is,it,ja,jv,ka,kk,kn,ko,ku,ky,la,lb,lmo,lt,lv,mk,mn,nb,nds,nl,nn,oc,pa,pl,pms,pnb,ps,pt,qu,ro,roa-tara,ru,sc,scn,sco,sh,simple,sk,sl,sq,sr,sv,th,tr,tt,uk,ur,uz,vi,wuu,xmf,yue,zh",2025-08-28T16:24:28Z,TRUE,Denis Diderot,TRUE,Denis Diderot,TRUE,Denis Diderot,TRUE,Denis Diderot,TRUE,Denis Diderot,TRUE,Denis Diderot
Monsieur de la Bretèche (Fanciful Figure),Monsieur de la Bretèche,0,,0,,2025-08-28T16:24:35Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Study (Fanciful Figure),,0,,0,,2025-08-28T16:24:35Z,,,,,,,,,,,,
Portrait of François Buron,François Buron,0,,0,,2025-08-28T16:24:42Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of François Buron,Portrait of François Buron,1,en,4,"en,es,fr,ro",2025-08-28T16:24:49Z,TRUE,Portrait of François Buron,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Mlle Rose,Mlle Rose,0,,0,,2025-08-28T16:24:55Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Marie-Françoise Buron,Marie,6,"en,it,de,fr,nl,es",17,"ceb,de,en,eo,es,et,fi,fr,ht,id,it,ja,nl,pl,pt,th,vi",2025-08-28T16:24:59Z,TRUE,Marie,TRUE,Marie,TRUE,Marie,TRUE,Marie,TRUE,Marie,TRUE,Marie
Portrait of Marie-Françoise Buron,Portrait of Marie,0,,0,,2025-08-28T16:25:06Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Self-Portrait as Ravenswood,,0,,0,,2025-08-28T16:25:06Z,,,,,,,,,,,,
A Mad Woman,Mad Woman,2,"en,es",7,"en,es,fa,he,hr,pt,ru",2025-08-28T16:25:12Z,TRUE,Mad Woman,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,Mad Woman
Portrait of a Man,A Man,2,"en,fr",8,"azb,de,el,en,fr,it,pt,sr",2025-08-28T16:25:18Z,TRUE,A Man,FALSE,,FALSE,,TRUE,A Man,FALSE,,FALSE,
Portrait of a Man,Portrait of,0,,0,,2025-08-28T16:25:25Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of an Artist in His Studio,An Artist,0,,0,,2025-08-28T16:25:32Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of an Artist in His Studio,Portrait of,0,,0,,2025-08-28T16:25:39Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
A Madwoman and Compulsive Gambler,Compulsive Gambler,1,en,45,"ar,ban,bg,ca,cs,da,de,el,en,eo,es,eu,fa,fi,fr,gl,he,hr,hy,id,is,it,ja,ka,ko,li,lv,ms,nb,nl,nn,pl,pt,ru,sh,simple,sr,sv,tr,uk,uz,vi,xmf,yue,zh",2025-08-28T16:25:46Z,TRUE,Problem gambling,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Kleptomaniac,A Kleptomaniac,0,,0,,2025-08-28T16:25:53Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Kleptomaniac,Portrait of,0,,0,,2025-08-28T16:26:00Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Gustave Lucien Dennery,Gustave Lucien Dennery,0,,0,,2025-08-28T16:26:06Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Count Potocki,Count Potocki,1,en,9,"de,en,eo,fr,he,pl,ru,uk,yi",2025-08-28T16:26:13Z,TRUE,Abraham ben Abraham,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Jacques-François Desmaisons,Jacques,6,"en,it,de,fr,nl,es",8,"de,en,et,fa,fi,fr,nb,uk",2025-08-28T16:26:17Z,TRUE,Jacques,TRUE,Jacques,TRUE,Jacques,TRUE,Jacques,TRUE,Jacques,TRUE,Jacques
Portrait of Jacques-François Desmaisons,Portrait of Jacques,0,,0,,2025-08-28T16:26:24Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Doctor Alphonse Leroy,Doctor Alphonse Leroy,0,,0,,2025-08-28T16:26:31Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Doctor Alphonse Leroy,Portrait of Doctor Alphonse Leroy,0,,0,,2025-08-28T16:26:37Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,A Young Woman,0,,0,,2025-08-28T16:26:44Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,Portrait of,0,,0,,2025-08-28T16:26:51Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
